Track ID,Discogs Genre
TRAXOQD12903CDD59D,"[u'Electronic', u'Rock']"
TRAXOPF128F428B670,"[u'Electronic', u'Folk, World, & Country']"
TRAXOHK128F42514BE,"[u'Jazz', u'Blues']"
TRAXOWL128F9343C95,"[u'Jazz', u'Funk / Soul', u'Classical']"
TRAXCVG12903CF523C,[u'Pop']
TRAXCSE128F9339F51,[u'Latin']
TRAXCJY128F429149A,"[u'Latin', u'Pop', u'Classical']"
TRAXCZO12903CB819D,"[u'Folk, World, & Country']"
TRAXCID12903CDC00D,"[u'Electronic', u'Pop']"
TRAXCLU12903D0F983,"[u'Folk, World, & Country']"
TRANPHV128F9344CC3,"[u'Rock', u'Pop']"
TRANPLE128F9322D6F,[u'Rock']
TRANPLF128F9340B6E,"[u'Jazz', u'Latin']"
TRANPLD128F92EB034,"[u'Rock', u'Folk, World, & Country']"
TRANPRQ128EF348E34,"[u'Rock', u'Latin', u'Funk / Soul']"
TRANPKC128F93486B9,"[u'Rock', u'Pop', u'Folk, World, & Country']"
TRANPYC128F9332A49,[u'Rock']
TRANPAA128F92F10F8,"[u'Jazz', u'Rock']"
TRANPUZ128F422B236,[u'Electronic']
TRANPPB128F42962D4,[u'Latin']
TRANPFP128F932C002,[]
TRANPYL128F9316AE7,[u'Electronic']
TRANPFD12903CEA1A9,[u'Funk / Soul']
TRANPXL128F42B8FED,"[u'Electronic', u'Pop']"
TRANPRZ128F92FD7B1,[u'Latin']
TRANPFB128F9310D69,[u'Rock']
TRANPDG128F930F4FE,"[u'Rock', u'Funk / Soul', u'Pop']"
TRANPWV128F9341281,[u'Rock']
TRANMHB128F92DAC10,[]
TRANMRR128F42666C4,"[u'Rock', u'Blues', u'Pop']"
TRANMJW128F92D944A,"[u'Jazz', u'Latin']"
TRANMSI128F92CB1A0,[u'Blues']
TRANMTV128F932AC02,[u'Rock']
TRANMOT128F92EFF19,"[u'Folk, World, & Country']"
TRANMSK128F4234DD8,"[u'Latin', u'Pop', u'Folk, World, & Country']"
TRANMKA128F426C3B0,"[u'Rock', u'Folk, World, & Country']"
TRANMKF128E07995A8,[]
TRANMNY128F934FE38,[u'Hip Hop']
TRANMSR128F930C751,"[u'Folk, World, & Country']"
TRANMYD128F428AD0B,[u'Rock']
TRANMWO128F426C41A,"[u'Electronic', u'Hip Hop', u'Rock', u'Funk / Soul', u'Pop']"
TRANMMN128F93405A0,[]
TRANMXY128F1489C65,[u'Hip Hop']
TRANFOS128F92F5C6B,[]
TRANFNQ128F425EF2B,[u'Pop']
TRANFMB128F146631E,[u'Rock']
TRANFTA128F92EA606,[u'Jazz']
TRANFFQ12903CFFF64,"[u'Electronic', u'Rock']"
TRANFIR128F429180A,[u'Jazz']
TRANFDB12903CD486C,"[u'Latin', u'Non-Music']"
TRANFLR128F931CF30,[]
TRANFBR128F4294EAF,"[u'Latin', u'Pop']"
TRANJMB128F42926E4,[]
TRANJJM128F4267B03,"[u'Jazz', u'Rock']"
TRANJSV128E0799689,"[u'Rock', u'Pop']"
TRANJMO128F425C44D,[u'Pop']
TRANJWP128F428560C,"[u'Rock', u'Latin', u'Pop']"
TRANJGM128F427A41B,[u'Rock']
TRANJPA128F92CAE02,[u'Rock']
TRANDEK128F4259EBC,[u'Rock']
TRANDBY128F146E8CC,[]
TRANDHE128F9305CDA,[u'Hip Hop']
TRANWLX128F92F47EB,"[u'Classical', u'Folk, World, & Country']"
TRANWEM128F92D75C4,[u'Rock']
TRANWBU128F42717D4,[u'Hip Hop']
TRANWZE128E078EE09,"[u'Electronic', u'Rock']"
TRANWIK128F930CDE2,"[u'Rock', u'Blues']"
TRANWVZ128F4216718,[u'Non-Music']
TRANWCP12903CF31D3,"[u'Folk, World, & Country']"
TRANWOF12903CB3E19,[u'Electronic']
TRANWBG128F934AC15,[u'Rock']
TRANZKG128F429068A,[u'Blues']
TRANZDB12903CC55EF,[u'Funk / Soul']
TRANZYG12903CFB180,"[u'Jazz', u'Rock', u'Classical', u'Folk, World, & Country', u'Stage & Screen']"
TRANZIC128F931CE6D,[u'Electronic']
TRANZCY128F4243C80,"[u'Rock', u'Folk, World, & Country']"
TRANZGB128F42509F5,[]
TRANZJQ128F427C58A,[u'Rock']
TRANZYU128F4229CDB,[u'Electronic']
TRANZPN128F934935A,"[u'Jazz', u'Latin']"
TRANZOR128F9307EFD,[u'Blues']
TRANZBO12903CE2E9F,[u'Jazz']
TRANZLM128F92F741E,"[u'Electronic', u'Reggae', u'Pop']"
TRANZTY128F424D794,[u'Rock']
TRANZRO128F4278401,"[u'Folk, World, & Country']"
TRANZPD128F425ED80,[u'Jazz']
TRANZFP128E07995A9,[u'Rock']
TRANZIL128F42A2670,"[u'Pop', u'Folk, World, & Country']"
TRANZHO128F4289A58,[u'Hip Hop']
TRANZSU128F92EB637,[]
TRANSGS128F9303A11,"[u'Rock', u'Pop']"
TRANSYV128F428A00C,"[u'Pop', u'Folk, World, & Country']"
TRANSUK128F9337DF7,[u'Funk / Soul']
TRANSLD12903CE137C,"[u'Folk, World, & Country']"
TRANSAK128F933071E,[]
TRANSAG12903CEBAED,[u'Rock']
TRANSVK128F423842C,"[u'Electronic', u'Rock']"
TRANSSH128F4231393,[]
TRANSKF128F147FCB4,"[u'Rock', u'Stage & Screen']"
TRANSDL128F93507B9,"[u'Folk, World, & Country']"
TRANSUM128F92E8DF3,[u'Rock']
TRANUME128E0789D4C,"[u'Rock', u'Pop']"
TRANUNR12903CE6E2E,[u'Funk / Soul']
TRANULO128F422E6FE,[u'Rock']
TRANUKR128F427643B,[u'Rock']
TRANUSN128F4281594,[]
TRANUUU12903CD4347,[u'Electronic']
TRANUVH12903D1059F,[u'Electronic']
TRANUQO128F14991ED,[u'Classical']
TRANUSB128F9343695,[u'Pop']
TRANUPI12903CA6A4F,[u'Jazz']
TRANUTE128F148B17C,[u'Hip Hop']
TRANUUK128E0788284,"[u'Rock', u'Latin', u'Pop']"
TRANUEV128F4282392,[]
TRANRCQ128F933046C,[]
TRANRDW128E0793D49,[u'Rock']
TRANRGH128F930779A,[u'Blues']
TRANRXY128F4222CB4,"[u'Rock', u'Blues', u'Folk, World, & Country']"
TRANREH128F93462CF,[u'Hip Hop']
TRANRSN12903D0E6F9,[]
TRANRLO128F92F3BE9,[u'Reggae']
TRANRYP128F9326AF9,[u'Hip Hop']
TRANRIK128F148C860,[u'Hip Hop']
TRANRWD128F4258B89,"[u'Electronic', u'Hip Hop']"
TRANRZC128F92F3A15,"[u'Pop', u'Folk, World, & Country']"
TRANRYI128F424D3FB,[u'Blues']
TRANRGM128F932C303,"[u'Jazz', u'Rock', u'Funk / Soul', u'Pop', u'Stage & Screen']"
TRANRTT128F9347342,[u'Rock']
TRANROU12903CE0B65,[u'Hip Hop']
TRANRKN128F93127BB,[u'Rock']
TRANRFB128F1481F1E,"[u'Electronic', u'Rock']"
TRANRWM128F42873F9,[u'Rock']
TRANRER128F92E3424,"[u'Rock', u'Blues', u'Folk, World, & Country']"
TRANRGK128F932D48F,"[u'Jazz', u'Funk / Soul', u'Blues']"
TRANREH128F14AE5E5,"[u'Pop', u'Classical']"
TRANRYX128F1488B7F,"[u'Rock', u'Pop']"
TRANRGP128F1465737,"[u'Electronic', u'Pop']"
TRANVZT128F42AE134,"[u'Pop', u'Folk, World, & Country']"
TRANVCJ128F425FC37,[u'Rock']
TRANVHC128F421A90B,"[u'Latin', u'Folk, World, & Country']"
TRANVVC128F9334A74,[]
TRANVKJ128F92F1561,"[u'Folk, World, & Country']"
TRANVEG12903CAFD2C,[u'Electronic']
TRANVTB128F92E2C34,[]
TRANVGD12903CD9262,[]
TRANVMD128F933AC4A,[u'Rock']
TRANVML128F426ACB2,[u'Rock']
TRANVDC128F9312982,[u'Rock']
TRANAYU128F4252987,[u'Funk / Soul']
TRANAHT128E07895F8,"[u'Rock', u'Pop']"
TRANAOE128F429961F,"[u'Blues', u'Folk, World, & Country']"
TRANALJ128F9318BAF,"[u'Rock', u'Blues']"
TRANANS128F14ABE7E,[u'Hip Hop']
TRANAIE128F146E588,[u'Electronic']
TRANAYD128F9322A70,[]
TRANAZC128F9344921,[u'Stage & Screen']
TRANAPL128F147328F,"[u'Latin', u'Pop']"
TRANADU128F9345BC8,"[u'Hip Hop', u'Funk / Soul']"
TRANAGV128F4289B5F,[u'Hip Hop']
TRANAUJ128E07860B0,[u'Hip Hop']
TRANASA12903D11452,"[u'Folk, World, & Country']"
TRANTOT128F428ACD8,[]
TRANTMY128F92D3536,"[u'Rock', u'Pop']"
TRANTFV128F428447A,"[u'Folk, World, & Country']"
TRANTJK128F92E5935,"[u'Electronic', u'Hip Hop', u'Pop']"
TRANTAD128F92FD042,"[u'Rock', u'Blues']"
TRANTPG128F4276789,[u'Electronic']
TRANTAN128E078B326,[u'Rock']
TRANTFR128F931C7DA,[u'Rock']
TRANTID128F9331448,[]
TRANTEO128F429B51B,[u'Rock']
TRANTAI12903CBA0E5,[]
TRANTRC128F9355329,"[u'Folk, World, & Country', u'Stage & Screen']"
TRANTCK128F428AC39,"[u'Folk, World, & Country']"
TRANQKF12903CDEC7A,[u'Stage & Screen']
TRANQDS12903CE3E1D,[u'Funk / Soul']
TRANQEB128F92C46CC,"[u'Rock', u'Pop']"
TRANQDK128F9326202,[u'Rock']
TRANQLL128F92F5263,"[u'Latin', u'Pop']"
TRANQZI128F14901EE,[]
TRANQNS128F42739D1,[u'Electronic']
TRANQQZ128E079224E,"[u'Electronic', u'Rock']"
TRANQCI128F9327BD7,"[u'Folk, World, & Country']"
TRANQRQ12903CC4BBB,"[u'Folk, World, & Country']"
TRANQBJ12903CAFF20,[]
TRANQEQ128F428AD70,[u'Rock']
TRANQYI12903CA2BA9,[]
TRANQDN128F425EEEA,"[u'Jazz', u'Latin']"
TRANYSY128F1473B74,[u'Funk / Soul']
TRANYAR12903CFF59B,[u'Latin']
TRANYAM12903CD9CFC,"[u'Rock', u'Blues']"
TRANYYX128F4276EE3,[u'Hip Hop']
TRANYVC12903CF1535,[u'Electronic']
TRANYQD128F4295A3E,[]
TRANYLR128F4271924,[]
TRANYZJ128F423B989,[u'Reggae']
TRANYLR128F933D81F,[]
TRANYLM128F1477EC9,[]
TRANYNG128F92E9D4D,"[u'Folk, World, & Country']"
TRANYOK128F424ECC5,[]
TRANLSP128F14671CA,[u'Hip Hop']
TRANLJA128F42A5379,"[u'Folk, World, & Country']"
TRANLMB12903CA8250,[u'Electronic']
TRANLLL128F42268D9,[u'Electronic']
TRANLIQ12903CF98AE,[u'Funk / Soul']
TRANLLT128F4226A66,[u'Electronic']
TRANLXB128F92FE4F4,"[u'Rock', u'Pop']"
TRANLHJ128F9313CA4,[]
TRANLRX128F4259030,"[u'Electronic', u'Rock']"
TRANLQA128F930F8F8,[u'Rock']
TRANLYF128F1491D3B,[]
TRANLHL12903CF88E5,[u'Rock']
TRANKDX128F42668C0,[u'Rock']
TRANKSF128F930F91B,[]
TRANKYM128F428B7A4,"[u'Electronic', u'Jazz']"
TRANKKB128EF34A897,"[u'Electronic', u'Rock', u'Pop', u'Folk, World, & Country']"
TRANKWK128F9324301,[]
TRANKPC128F92F79F5,[u'Jazz']
TRANKMZ128F4229023,[u'Jazz']
TRANKIL128F1476FA2,"[u'Rock', u'Funk / Soul']"
TRANKVF128F42724A1,"[u'Hip Hop', u'Funk / Soul']"
TRANKPF128F429FF68,[]
TRANKFC128F92D8CB9,[u'Rock']
TRANKMZ128F42A0098,[u'Blues']
TRANKOO128F9323499,"[u'Folk, World, & Country']"
TRANKQG128F9308D2A,[]
TRANKQU128F429D15E,"[u'Classical', u'Folk, World, & Country']"
TRANXIR128F4255298,"[u'Folk, World, & Country']"
TRANXZZ128F4230613,"[u'Folk, World, & Country']"
TRANXPU128F428CE4A,"[u'Pop', u'Classical', u'Folk, World, & Country']"
TRANXOS12903CFAC35,"[u'Rock', u'Pop']"
TRANXZM128F92D58DF,"[u'Folk, World, & Country']"
TRANXKN128F1485A3F,"[u'Rock', u'Pop']"
TRANXHZ128F148D4DB,[u'Pop']
TRANXBK128F9335042,[u'Reggae']
TRANXLY12903CE297D,[u'Rock']
TRANXBO128F428CB28,[u'Rock']
TRANXZV128F425B66C,[u'Electronic']
TRANXGD12903CADC23,[]
TRANXOR128F930CE22,[u'Electronic']
TRANNDV128F427FDD8,[u'Rock']
TRANNLE128E07871BF,"[u'Jazz', u'Pop', u'Folk, World, & Country']"
TRANNZZ128F92C22F7,[u'Electronic']
TRANNCH128F14B1A75,[u'Non-Music']
TRANNXH128F933A6B3,"[u'Rock', u'Blues']"
TRANNCZ128F92F1D22,"[u'Electronic', u'Rock', u'Classical', u'Folk, World, & Country', u'Stage & Screen']"
TRANNJC128F429F7E3,[u'Blues']
TRANNUW128F931B513,[u'Rock']
TRANNSL128F92E1C57,[]
TRANNES128F4277849,[u'Latin']
TRANGMD128F9302413,[]
TRANGSP128F4267214,"[u'Jazz', u'Funk / Soul']"
TRANGCR128F148CF28,[u'Rock']
TRANGIY128F427FA51,"[u'Rock', u'Pop']"
TRANGYF128E0786C33,"[u'Electronic', u'Pop']"
TRANGQX128F422F1DE,[u'Rock']
TRANGLC128F14B1025,[]
TRANGFI12903CC7801,[u'Reggae']
TRANELD128F4250FCF,"[u'Jazz', u'Latin']"
TRANEYV128F4269032,[u'Blues']
TRANELB128F92EF58A,"[u'Pop', u'Classical']"
TRANEQC12903D01CE6,"[u'Folk, World, & Country']"
TRANEQB128F4284978,[u'Rock']
TRANEMF128F42888C8,[]
TRANEHV12903CD1E33,[u'Reggae']
TRANEMQ128F42A10A8,[u'Rock']
TRANELG128F424F264,[u'Stage & Screen']
TRANHKC128F9309BF4,[u'Rock']
TRANHQG12903CF5C15,[u'Rock']
TRANHJV128F92D819D,"[u'Pop', u'Classical']"
TRANHEK128F4230E25,[u'Rock']
TRANHCG128F4258B6D,"[u'Rock', u'Pop']"
TRANHMJ128F9330B50,[u'Rock']
TRANHRS128F426B925,"[u'Rock', u'Reggae', u'Latin', u'Folk, World, & Country']"
TRANHQT12903CCF704,[u'Electronic']
TRANHJZ128F9331A71,[u'Rock']
TRANHMQ12903CA12E8,"[u'Jazz', u'Pop', u'Folk, World, & Country']"
TRANHQB128F92E1B21,[u'Hip Hop']
TRANHYE128F92DE232,"[u'Pop', u'Folk, World, & Country']"
TRANIJQ128F4298A10,"[u'Rock', u'Pop']"
TRANIZO128F9335764,[u'Electronic']
TRANIJG128F92EFC9B,[u'Rock']
TRANIAH12903CA9482,"[u'Jazz', u'Pop', u'Folk, World, & Country']"
TRANINJ128F93480C6,"[u'Latin', u'Pop']"
TRANIWL128F4262AB0,[u'Rock']
TRANIFM128F931C027,[u'Stage & Screen']
TRANIUS12903D00EC7,[u'Rock']
TRANIHL128F42970BD,[]
TRANIJF128F422E570,[]
TRANIMO12903CA55C7,[u'Reggae']
TRANIWM128F1495AB7,"[u'Jazz', u'Latin']"
TRANIVG128F1484DED,"[u'Hip Hop', u'Funk / Soul', u'Pop']"
TRANIPA128F93151A2,[u'Jazz']
TRANIUD12903CCE692,[u'Reggae']
TRANIBF12903CFA420,[u'Pop']
TRANIQV128F425423F,[]
TRANBRL12903CED03D,"[u'Folk, World, & Country']"
TRANBUW128F933C645,[u'Rock']
TRANBWB128F429FB03,[u'Blues']
TRANBWC128F92E240A,[u'Jazz']
TRANBMY128F426416A,[u'Rock']
TRANBNU12903CA02FA,[]
TRANOYB12903CCB8B5,[u'Latin']
TRANOXA12903CDB0ED,[u'Rock']
TRANONM128F92EAF7A,"[u'Electronic', u'Latin', u'Pop']"
TRANOMN128F4292090,"[u'Rock', u'Pop']"
TRANOBE12903CE4DF3,"[u'Rock', u'Funk / Soul']"
TRANOEV128F427957F,[u'Electronic']
TRANOKE128F42703A6,[u'Reggae']
TRANOPO128F4217958,[u'Blues']
TRANOHA128F428B1CB,[u'Rock']
TRANCOH128F422F31D,[]
TRANCFZ128F4252AB4,[u'Electronic']
TRANCRD12903CDE242,"[u'Folk, World, & Country']"
TRANCCN128E0794B18,[u'Rock']
TRANCVS12903CDDC84,[u'Hip Hop']
TRANCEY12903CF8C34,[]
TRANCEE128F4267C92,"[u'Rock', u'Pop']"
TRANCCR12903C9CF6B,[u'Latin']
TRANCFS12903C9B61B,[u'Rock']
TRANCSE128F93044F1,"[u'Latin', u'Pop']"
TRANCFU128F42307F9,[u'Funk / Soul']
TRANCOS128F4267DFB,[u'Rock']
TRANCWY12903C9C82C,"[u'Latin', u'Funk / Soul']"
TRANCJG128F14528B4,[u'Rock']
TRAGPMS128F4248295,[u'Non-Music']
TRAGPAW12903CEFD43,[u'Funk / Soul']
TRAGPZS128F9332248,"[u'Electronic', u'Rock']"
TRAGPFL128EF342E1D,[]
TRAGPAD128F42990B7,[]
TRAGPKF128F427B439,[]
TRAGPAF128EF34542A,[u'Rock']
TRAGPMR128F930C0D8,[u'Rock']
TRAGPEA128F422B47E,[u'Electronic']
TRAGPNN128F4230758,"[u'Pop', u'Folk, World, & Country']"
TRAGPOW128F932DC3A,[u'Latin']
TRAGMKE128E078543E,[]
TRAGMXM128F934AA30,"[u'Funk / Soul', u'Pop']"
TRAGMXK128F9305A50,[u'Rock']
TRAGMAD128F429AEA4,"[u'Pop', u'Stage & Screen']"
TRAGMTY128F4260063,[u'Funk / Soul']
TRAGFPP128E078F34C,"[u'Electronic', u'Rock']"
TRAGFDW128F14682F5,[u'Electronic']
TRAGFDW128F933A421,[u'Rock']
TRAGFVT128F92ECB5D,[u'Rock']
TRAGFSV12903CE532D,[u'Rock']
TRAGFQG128F42418D5,[]
TRAGFJM128F427E764,[u'Electronic']
TRAGFOI128F428E060,[u'Electronic']
TRAGFIS128F14947B0,[]
TRAGFUR128E078B8B3,[]
TRAGJZP128F424A16F,[u'Blues']
TRAGJNI128F9304EF4,[]
TRAGJXQ128F148E23D,"[u'Folk, World, & Country']"
TRAGJGZ128F421EE19,[u'Blues']
TRAGJPA128F92F9665,"[u'Rock', u'Pop']"
TRAGJOX128F932551E,[]
TRAGJYM128F934B753,[u'Rock']
TRAGJGX12903CB3F2F,[]
TRAGJQZ128F9302ADA,[u'Hip Hop']
TRAGJQS12903CC9CD0,"[u'Electronic', u'Hip Hop']"
TRAGJEF128F92E367E,"[u'Jazz', u'Latin', u'Pop', u'Stage & Screen']"
TRAGJQL128E078E840,"[u'Rock', u'Folk, World, & Country']"
TRAGJFW12903C9D027,[u'Funk / Soul']
TRAGDAF128F92F928C,[u'Electronic']
TRAGDPS128F145F8EE,[u'Rock']
TRAGDDC128E0788279,[]
TRAGDKW12903D0E755,[u'Reggae']
TRAGDDL128F4248973,[u'Rock']
TRAGDLM128F4233397,[u'Rock']
TRAGDFG128F42934A0,"[u'Rock', u'Pop']"
TRAGDVU12903CDCD8B,"[u'Folk, World, & Country']"
TRAGDCN128F92F9050,[u'Rock']
TRAGDPH128F9344020,[u'Rock']
TRAGDRH128F93182E1,[u'Hip Hop']
TRAGDYS12903CF569B,[u'Jazz']
TRAGDEA128F4279040,"[u'Rock', u'Folk, World, & Country']"
TRAGDOT128F422F342,[u'Latin']
TRAGDWI128F92D84B0,[u'Hip Hop']
TRAGWHX12903CFAB71,[u'Rock']
TRAGWUS128F4284292,[u'Classical']
TRAGWTT128F148CF2C,[u'Rock']
TRAGWMO12903CFD994,[u'Rock']
TRAGWDA128F1473193,[u'Pop']
TRAGWOU12903CE3BF1,"[u'Rock', u'Funk / Soul']"
TRAGWPR128F426BDC3,"[u'Jazz', u'Classical']"
TRAGWJK12903CE640F,[u'Hip Hop']
TRAGWJS128F933005F,"[u'Folk, World, & Country']"
TRAGWKV128F92C316A,[u'Rock']
TRAGZTU128F9348113,"[u'Latin', u'Pop']"
TRAGZRR128F4295E1C,[u'Pop']
TRAGZHM12903CAEF3A,"[u'Rock', u'Latin']"
TRAGZNX128F92F40E9,[u'Electronic']
TRAGZKI128F4249FBE,[u'Latin']
TRAGZIJ12903CE27E4,[u'Reggae']
TRAGZDU128F93070B1,[u'Rock']
TRAGZOK128F14ADF45,[]
TRAGZBS128F931DF7C,"[u'Folk, World, & Country']"
TRAGZFK128F92F43F1,[u'Hip Hop']
TRAGZQD128F428E68B,[u'Rock']
TRAGZRF128E0781872,"[u'Electronic', u'Rock']"
TRAGZCW128EF34B85B,[u'Rock']
TRAGSNG12903CB73C8,[u'Rock']
TRAGSKH12903CCCAA9,[u'Rock']
TRAGSGF128E0780CA7,[u'Rock']
TRAGSWQ128F428109C,[]
TRAGSIT128F426F746,[u'Rock']
TRAGSFU12903D0D340,[u'Rock']
TRAGSJK128F1491F0A,"[u'Hip Hop', u'Jazz', u'Rock', u'Reggae', u'Funk / Soul', u'Blues', u'Pop', u'Brass & Military', u'Folk, World, & Country', u'Stage & Screen']"
TRAGSOA128E078F934,[u'Reggae']
TRAGSIX128F92E0933,[u'Rock']
TRAGSQU128F145693D,"[u'Electronic', u'Hip Hop', u'Rock']"
TRAGSZA128F146A11A,[]
TRAGSWL12903CF67CB,[u'Electronic']
TRAGSJQ128F149EF8D,[u'Rock']
TRAGUMD128F9313BC2,[u'Electronic']
TRAGURD12903CF497F,"[u'Jazz', u'Funk / Soul']"
TRAGUPU128F42685F4,[u'Hip Hop']
TRAGUAA128F4291AB1,"[u'Folk, World, & Country']"
TRAGUHI12903C9F729,[]
TRAGUJK128F42A75C3,[u'Rock']
TRAGUSI128F42668FD,[u'Rock']
TRAGUNG128F92F67B3,[u'Pop']
TRAGUMU128F92F6963,"[u'Rock', u'Reggae', u'Non-Music']"
TRAGUPV128F93354DE,[]
TRAGUCZ128F426E5F6,"[u'Blues', u'Folk, World, & Country']"
TRAGRIH128F426FE32,[u'Stage & Screen']
TRAGRBP128F422B80A,[]
TRAGROY128F92D2C53,[]
TRAGRRP12903CD2911,"[u'Electronic', u'Rock']"
TRAGRHF128F4295A42,[]
TRAGRHC128F933E939,"[u'Electronic', u'Hip Hop', u'Rock', u'Latin', u'Funk / Soul', u'Pop']"
TRAGRWL128F92FA2F6,[u'Electronic']
TRAGRLY128F1466214,[]
TRAGVJG128F93386C6,[u'Hip Hop']
TRAGVTG128F92FE9E2,"[u'Funk / Soul', u'Blues']"
TRAGVBL128EF35920C,[u'Classical']
TRAGVOF128F4292ED0,[]
TRAGVRD12903D09FED,[u'Rock']
TRAGVOE128F92FFDD2,"[u'Jazz', u'Latin', u'Folk, World, & Country']"
TRAGVEK128F42680B6,[]
TRAGVKL128F427E896,[u'Rock']
TRAGVWF128F4230C95,[]
TRAGVRL128F4264526,"[u'Electronic', u'Hip Hop']"
TRAGVMH128F14ADF05,[]
TRAGVJI128F9331513,[u'Jazz']
TRAGVGB128F423098D,[]
TRAGVCD128F42A4C01,[u'Hip Hop']
TRAGVAO128F4289B5D,[u'Hip Hop']
TRAGAQX128F429ABFE,[u'Pop']
TRAGAAF128F9338911,"[u'Jazz', u'Funk / Soul', u'Blues']"
TRAGACJ128F427118C,"[u'Folk, World, & Country']"
TRAGALM128F4236C86,"[u'Hip Hop', u'Funk / Soul']"
TRAGAVF128F424829B,"[u'Folk, World, & Country']"
TRAGANK128F428A5CD,[]
TRAGAGQ128E0781352,[u'Rock']
TRAGAPY128F92F5DDE,"[u'Electronic', u'Rock', u'Pop']"
TRAGAVU128F427E6E0,"[u'Folk, World, & Country']"
TRAGAVB128F932585E,[]
TRAGALB128EF3676EC,[u'Rock']
TRAGADP128EF341C7F,[u'Reggae']
TRAGARS128F427216A,"[u'Rock', u'Blues']"
TRAGAHW12903CA6DBE,[u'Electronic']
TRAGACV128F1474DEC,[u'Hip Hop']
TRAGTDM12903CE2E9D,[u'Jazz']
TRAGTNK128F14732E1,"[u'Rock', u'Pop']"
TRAGTPQ128F42920A5,"[u'Folk, World, & Country']"
TRAGTLG128F93243AC,[]
TRAGTFI12903CA06E7,[u'Rock']
TRAGTPT128F422D7DC,[]
TRAGTUF128F42297F1,[u'Hip Hop']
TRAGTGA12903D0EE38,[u'Reggae']
TRAGTXE128F4229231,"[u'Reggae', u'Pop']"
TRAGTUL12903CC81E8,[u'Rock']
TRAGQLG128F9351109,"[u'Electronic', u'Rock']"
TRAGQQK128F42561AB,[u'Latin']
TRAGQVO128F145C0AF,[u'Hip Hop']
TRAGQCY128F147B630,[u'Rock']
TRAGQEN128F92E118C,[]
TRAGQDM128F92E8E51,[u'Rock']
TRAGQZD128F42761EF,[u'Classical']
TRAGQBY128F42635B7,[u'Rock']
TRAGQXP128F92EE64C,"[u'Electronic', u'Classical', u'Stage & Screen']"
TRAGQLB128F422AB83,[u'Latin']
TRAGQWI12903CF58A5,"[u'Jazz', u'Latin']"
TRAGQMQ12903CC4279,[]
TRAGQKG128F9332F7A,"[u'Electronic', u'Stage & Screen']"
TRAGYMA128EF34B55E,[]
TRAGYML128F4286683,[u'Rock']
TRAGYEF128F426DF61,[]
TRAGYRZ128F429AB6B,[u'Pop']
TRAGYDZ12903D0957F,[u'Rock']
TRAGYJM128EF3466D2,[u'Rock']
TRAGYBS128F4227AD5,[]
TRAGYLX128F427C5EC,"[u'Rock', u'Pop']"
TRAGYKT128F92F5D8A,[]
TRAGYXF12903CC55B2,[u'Electronic']
TRAGYPG128F9326C28,[u'Blues']
TRAGYXL128F92F9FCB,[u'Rock']
TRAGLTB128F9360F00,"[u'Jazz', u'Rock', u'Blues']"
TRAGLSM128F42253BF,[u'Latin']
TRAGLAE12903CFFEED,[u'Rock']
TRAGLZM128F931C995,[u'Electronic']
TRAGLAG128F14ADD03,[]
TRAGLSU128F145FFB2,[u'Hip Hop']
TRAGLRX128F932A5A3,"[u'Rock', u'Folk, World, & Country']"
TRAGLXV128F42601B8,"[u'Electronic', u'Jazz', u'Folk, World, & Country']"
TRAGLST128F92D93E1,[]
TRAGLCK12903CDD07F,"[u'Folk, World, & Country']"
TRAGLKL12903CEDE95,[u'Reggae']
TRAGLMS128F425FE0A,"[u'Rock', u'Pop']"
TRAGLFE128F428566B,[u'Pop']
TRAGLUL128F426F94C,[u'Jazz']
TRAGLXF128E078703E,[]
TRAGLHT12903CCDB86,[u'Pop']
TRAGLFC12903CA6A5D,"[u'Latin', u'Pop']"
TRAGLEQ128F934055A,[u'Pop']
TRAGLUU12903D024F2,[u'Funk / Soul']
TRAGKXX128F424F3B5,[u'Rock']
TRAGKAC128F4225537,[u'Rock']
TRAGKUI128F92F4698,[u'Rock']
TRAGKFX128F9308791,"[u'Folk, World, & Country']"
TRAGKLK12903CC4264,"[u'Rock', u'Blues']"
TRAGKPD128F4275DF9,[u'Pop']
TRAGKJS12903CDA8C6,[u'Latin']
TRAGKMU128F429757E,[u'Rock']
TRAGKTN128F933C68B,[u'Rock']
TRAGKKN12903CE6B5C,"[u'Folk, World, & Country']"
TRAGKXH128F933D9BB,[u'Reggae']
TRAGKPS12903CA7AE5,[u'Reggae']
TRAGKLF128F9315B67,"[u'Folk, World, & Country']"
TRAGKVI128F1459B5E,"[u'Jazz', u'Stage & Screen']"
TRAGKMU128F9305831,[u'Pop']
TRAGKHQ12903D0518B,[u'Funk / Soul']
TRAGKQO128F92F0E10,[u'Jazz']
TRAGKAK128F9324CE4,[]
TRAGXDW128F933843F,"[u'Folk, World, & Country']"
TRAGXHN128F933F557,[u'Electronic']
TRAGXKH128F428BD2F,[]
TRAGXBL12903CF2C9A,[]
TRAGXNT12903CEB1B9,[u'Blues']
TRAGXBP128F42311F4,[u'Rock']
TRAGXBL128F149EBA2,[u'Rock']
TRAGXAI128F4279B2B,[u'Rock']
TRAGXNU128F932C7D8,[u'Electronic']
TRAGXUZ128F9311745,"[u'Folk, World, & Country']"
TRAGXBC128F148E5CC,[]
TRAGNFZ12903CD04C2,[u'Rock']
TRAGNGY12903C9CD76,[u'Rock']
